species	Gene_focal	Gene_ortho
Tetrapisispora_phaffii	JNM1	TPHA0A05490
Tetrapisispora_phaffii	KAR3	TPHA0D03200
Tetrapisispora_phaffii	KAR5	TPHA0L01950
Tetrapisispora_phaffii	KCS1	TPHA0A04120
Tetrapisispora_phaffii	KCS1	TPHA0A04130
Tetrapisispora_phaffii	KHA1	TPHA0I00930
Tetrapisispora_phaffii	KIN3	TPHA0H00750
Tetrapisispora_phaffii	KRE1	TPHA0A00340
Tetrapisispora_phaffii	KTR6	TPHA0C01640
Tetrapisispora_phaffii	LAM6	TPHA0P00170
Tetrapisispora_phaffii	LCB1	TPHA0A05510
Tetrapisispora_phaffii	LCL3	TPHA0J02270
Tetrapisispora_phaffii	LDB18	TPHA0F00160
Tetrapisispora_phaffii	LDB18	TPHA0F00170
Tetrapisispora_phaffii	LDS2	TPHA0L00490
Tetrapisispora_phaffii	LHS1	TPHA0L01870
Tetrapisispora_phaffii	LOS1	TPHA0O00210
Tetrapisispora_phaffii	LOS1	TPHA0O00220
Tetrapisispora_phaffii	LSM1	TPHA0B01170
Tetrapisispora_phaffii	LST4	TPHA0A02710
Tetrapisispora_phaffii	LST4	TPHA0A02720
Tetrapisispora_phaffii	LTE1	TPHA0L00420
Tetrapisispora_phaffii	LTE1	TPHA0L00430
Tetrapisispora_phaffii	LTV1	TPHA0N01020
Tetrapisispora_phaffii	MAD1	TPHA0J02260
Tetrapisispora_phaffii	MAD2	TPHA0N00970
Tetrapisispora_phaffii	MAF1	TPHA0A04440
Tetrapisispora_phaffii	MAK3	TPHA0A03750
Tetrapisispora_phaffii	MAM1	TPHA0K00790
Tetrapisispora_phaffii	MAP2	TPHA0K00650
Tetrapisispora_phaffii	MAY24	TPHA0A05700
Tetrapisispora_phaffii	MAY24	TPHA0A05710
Tetrapisispora_phaffii	MCM10	TPHA0E00200
Tetrapisispora_phaffii	MCM10	TPHA0E00210
Tetrapisispora_phaffii	MCM2	TPHA0H00160
Tetrapisispora_phaffii	MCM2	TPHA0H00170
Tetrapisispora_phaffii	MDM20	TPHA0A00830
Tetrapisispora_phaffii	MDM32	TPHA0J02830
Tetrapisispora_phaffii	MDM38	TPHA0H02470
Tetrapisispora_phaffii	MED6	TPHA0E01260
Tetrapisispora_phaffii	MEH1	TPHA0G03410
Tetrapisispora_phaffii	MET12	TPHA0C01840
Tetrapisispora_phaffii	MET1	TPHA0J01280
Tetrapisispora_phaffii	MET5	TPHA0B00350
Tetrapisispora_phaffii	MET7	TPHA0D01200
Tetrapisispora_phaffii	MET8	TPHA0F02830
Tetrapisispora_phaffii	MHO1	TPHA0A04710
Tetrapisispora_phaffii	MIC10	TPHA0E03980
Tetrapisispora_phaffii	MIH1	TPHA0C02590
Tetrapisispora_phaffii	MIL1	TPHA0D00340
Tetrapisispora_phaffii	MIL1	TPHA0D00350
Tetrapisispora_phaffii	MIX14	TPHA0M01000
Tetrapisispora_phaffii	MLP2	TPHA0E00230
Tetrapisispora_phaffii	MMS1	TPHA0I03120
Tetrapisispora_phaffii	MOB2	TPHA0D00320
Tetrapisispora_phaffii	MOG1	TPHA0F03610
Tetrapisispora_phaffii	MOG1	TPHA0F03620
Tetrapisispora_phaffii	MOT1	TPHA0I01820
Tetrapisispora_phaffii	MOT1	TPHA0I01830
Tetrapisispora_phaffii	MPC2	TPHA0A05220
Tetrapisispora_phaffii	MPC2	TPHA0A05230
Tetrapisispora_phaffii	MPE1	TPHA0C02700
Tetrapisispora_phaffii	MPE1	TPHA0C02710
Tetrapisispora_phaffii	MRP17	TPHA0G03330
Tetrapisispora_phaffii	MRP21	TPHA0K00660
Tetrapisispora_phaffii	MRPL11	TPHA0C01970
Tetrapisispora_phaffii	MRPL11	TPHA0C01980
Tetrapisispora_phaffii	MRPL13	TPHA0G03400
Tetrapisispora_phaffii	MRPL25	TPHA0M00520
Tetrapisispora_phaffii	MRPL33	TPHA0I00330
Tetrapisispora_phaffii	MRPL33	TPHA0I00340
Tetrapisispora_phaffii	MRPL35	TPHA0D02100
Tetrapisispora_phaffii	MRPL35	TPHA0D02110
Tetrapisispora_phaffii	MRPS16	TPHA0D00800
Tetrapisispora_phaffii	MRS6	TPHA0H03060
Tetrapisispora_phaffii	MSE1	TPHA0L00590
Tetrapisispora_phaffii	MSG5	TPHA0F01220
Tetrapisispora_phaffii	MSG5	TPHA0F01230
Tetrapisispora_phaffii	MSH3	TPHA0H02400
Tetrapisispora_phaffii	MSH6	TPHA0A01920
Tetrapisispora_phaffii	MSH6	TPHA0A01930
Tetrapisispora_phaffii	MSK1	TPHA0C03000
Tetrapisispora_phaffii	MSK1	TPHA0C03010
Tetrapisispora_phaffii	MSM1	TPHA0J03090
Tetrapisispora_phaffii	MSM1	TPHA0J03100
Tetrapisispora_phaffii	MSN1	TPHA0A00510
Tetrapisispora_phaffii	MSN1	TPHA0A00520
Tetrapisispora_phaffii	MSO1	TPHA0M02110
Tetrapisispora_phaffii	MTE1	TPHA0F01070
Tetrapisispora_phaffii	MTQ1	TPHA0C03120
Tetrapisispora_phaffii	MTQ1	TPHA0C03130
Tetrapisispora_phaffii	MTR3	TPHA0K01890
Tetrapisispora_phaffii	MTR3	TPHA0K01900
Tetrapisispora_phaffii	NAS2	TPHA0L00680
Tetrapisispora_phaffii	NAS2	TPHA0L00690
Tetrapisispora_phaffii	NCR1	TPHA0P00410
Tetrapisispora_phaffii	NCS2	TPHA0I01520
Tetrapisispora_phaffii	NEO1	TPHA0K00950
Tetrapisispora_phaffii	NEW1	TPHA0E02680
Tetrapisispora_phaffii	NFU1	TPHA0I02380
Tetrapisispora_phaffii	NFU1	TPHA0I02390
Tetrapisispora_phaffii	NGG1	TPHA0L00840
Tetrapisispora_phaffii	NGL2	TPHA0I00320
Tetrapisispora_phaffii	NIP7	TPHA0E02800
Tetrapisispora_phaffii	NIS1	TPHA0C02970
Tetrapisispora_phaffii	NNR2	TPHA0E02390
Tetrapisispora_phaffii	NOC2	TPHA0A01030
Tetrapisispora_phaffii	NOC2	TPHA0A01040
Tetrapisispora_phaffii	NOG1	TPHA0I01760
Tetrapisispora_phaffii	NOP10	TPHA0E01100
Tetrapisispora_phaffii	NOP10	TPHA0E01110
Tetrapisispora_phaffii	NOP1	TPHA0A04350
Tetrapisispora_phaffii	NOP2	TPHA0C03150
Tetrapisispora_phaffii	NOP53	TPHA0D01160
Tetrapisispora_phaffii	NOP7	TPHA0D03020
Tetrapisispora_phaffii	NOT3	TPHA0C01280
Tetrapisispora_phaffii	NOT3	TPHA0C01290
Tetrapisispora_phaffii	NPL4	TPHA0A01210
Tetrapisispora_phaffii	NSA1	TPHA0J01950
Tetrapisispora_phaffii	NSA1	TPHA0J01960
Tetrapisispora_phaffii	NSE1	TPHA0N00860
Tetrapisispora_phaffii	NSG1	TPHA0F02060
Tetrapisispora_phaffii	NSG2	TPHA0F02060
Tetrapisispora_phaffii	NSG2	TPHA0F02070
Tetrapisispora_phaffii	NSI1	TPHA0M00950
Tetrapisispora_phaffii	NSP1	TPHA0E02350
Tetrapisispora_phaffii	NTA1	TPHA0O01060
Tetrapisispora_phaffii	NTG1	TPHA0L00530
Tetrapisispora_phaffii	NTG1	TPHA0L00540
Tetrapisispora_phaffii	NTO1	TPHA0E00620
Tetrapisispora_phaffii	NTO1	TPHA0E00630
Tetrapisispora_phaffii	NUM1	TPHA0A01520
Tetrapisispora_phaffii	NUP1	TPHA0F01640
Tetrapisispora_phaffii	NUP42	TPHA0L00940
Tetrapisispora_phaffii	NUP42	TPHA0L00950
Tetrapisispora_phaffii	NUP53	TPHA0G01980
Tetrapisispora_phaffii	NUP82	TPHA0O01460
Tetrapisispora_phaffii	NUP82	TPHA0O01470
Tetrapisispora_phaffii	NUP84	TPHA0G00940
Tetrapisispora_phaffii	NUT1	TPHA0G00910
Tetrapisispora_phaffii	OCA2	TPHA0C03180
Tetrapisispora_phaffii	OLE1	TPHA0F02820
Tetrapisispora_phaffii	OLE1	TPHA0F02830
Tetrapisispora_phaffii	OM45	TPHA0C02980
Tetrapisispora_phaffii	OMA1	TPHA0J01520
Tetrapisispora_phaffii	OMA1	TPHA0J01530
Tetrapisispora_phaffii	ORC2	TPHA0M01130
Tetrapisispora_phaffii	OSH3	TPHA0D02090
Tetrapisispora_phaffii	OST5	TPHA0E02550
Tetrapisispora_phaffii	OXA1	TPHA0D04380
Tetrapisispora_phaffii	PAC2	TPHA0I02240
Tetrapisispora_phaffii	PAM18	TPHA0N00870
Tetrapisispora_phaffii	PAM1	TPHA0L01290
Tetrapisispora_phaffii	PAP2	TPHA0A00530
Tetrapisispora_phaffii	PAR32	TPHA0F03080
Tetrapisispora_phaffii	PBP2	TPHA0J01930
Tetrapisispora_phaffii	PBP2	TPHA0J01940
Tetrapisispora_phaffii	PBP4	TPHA0B02360
Tetrapisispora_phaffii	PBS2	TPHA0B03130
Tetrapisispora_phaffii	PCH2	TPHA0L01800
Tetrapisispora_phaffii	PCP1	TPHA0D03000
Tetrapisispora_phaffii	PDC6	TPHA0J01160
Tetrapisispora_phaffii	PDC6	TPHA0J01170
Tetrapisispora_phaffii	PEP7	TPHA0D02130
Tetrapisispora_phaffii	PEP7	TPHA0D02140
Tetrapisispora_phaffii	PET111	TPHA0I00550
Tetrapisispora_phaffii	PET111	TPHA0I00560
Tetrapisispora_phaffii	PET123	TPHA0E02060
Tetrapisispora_phaffii	PET191	TPHA0B03990
Tetrapisispora_phaffii	PET20	TPHA0G01570
Tetrapisispora_phaffii	PEX11	TPHA0A00260
Tetrapisispora_phaffii	PEX18	TPHA0A05190
Tetrapisispora_phaffii	PEX18	TPHA0A05200
Tetrapisispora_phaffii	PEX21	TPHA0A05180
Tetrapisispora_phaffii	PEX21	TPHA0A05190
Tetrapisispora_phaffii	PEX32	TPHA0A01190
Tetrapisispora_phaffii	PEX3	TPHA0D02200
Tetrapisispora_phaffii	PFA3	TPHA0P01550
Tetrapisispora_phaffii	PFA3	TPHA0P01560
Tetrapisispora_phaffii	PFF1	TPHA0M01240
Tetrapisispora_phaffii	PGA1	TPHA0F02040
Tetrapisispora_phaffii	PHB2	TPHA0A05090
Tetrapisispora_phaffii	PHO81	TPHA0A05110
Tetrapisispora_phaffii	PIM1	TPHA0H00170
Tetrapisispora_phaffii	PIM1	TPHA0H00180
Tetrapisispora_phaffii	PKP1	TPHA0C01220
Tetrapisispora_phaffii	PLM2	TPHA0B04670
Tetrapisispora_phaffii	PLM2	TPHA0B04680
Tetrapisispora_phaffii	PMT5	TPHA0C03760
Tetrapisispora_phaffii	PMT6	TPHA0A04790
Tetrapisispora_phaffii	PMT6	TPHA0A04800
Tetrapisispora_phaffii	POM34	TPHA0E03060
Tetrapisispora_phaffii	POP7	TPHA0I01640
Tetrapisispora_phaffii	POP8	TPHA0H00220
Tetrapisispora_phaffii	POT1	TPHA0E00110
Tetrapisispora_phaffii	PPH22	TPHA0A03180
Tetrapisispora_phaffii	PPM1	TPHA0D02460
Tetrapisispora_phaffii	PPM2	TPHA0P01530
Tetrapisispora_phaffii	PPM2	TPHA0P01540
Tetrapisispora_phaffii	PRC1	TPHA0A05520
Tetrapisispora_phaffii	PRE10	TPHA0N00240
Tetrapisispora_phaffii	PRE2	TPHA0M01750
Tetrapisispora_phaffii	PRE4	TPHA0G03680
Tetrapisispora_phaffii	PRE4	TPHA0G03690
Tetrapisispora_phaffii	PRM2	TPHA0C01300
Tetrapisispora_phaffii	PRM2	TPHA0C01310
Tetrapisispora_phaffii	PRM6	TPHA0O00530
Tetrapisispora_phaffii	PRO2	TPHA0H02720
Tetrapisispora_phaffii	PRP16	TPHA0J01510
Tetrapisispora_phaffii	PRP3	TPHA0D02810
Tetrapisispora_phaffii	PRP3	TPHA0D02820
Tetrapisispora_phaffii	PRP4	TPHA0I03240
Tetrapisispora_phaffii	PRP8	TPHA0A05280
Tetrapisispora_phaffii	PRR1	TPHA0G02980
Tetrapisispora_phaffii	PRR1	TPHA0G02990
Tetrapisispora_phaffii	PRY2	TPHA0I02760
Tetrapisispora_phaffii	PRY2	TPHA0I02770
Tetrapisispora_phaffii	PSF2	TPHA0I01120
Tetrapisispora_phaffii	PSF2	TPHA0I01130
Tetrapisispora_phaffii	PST2	TPHA0M01010
Tetrapisispora_phaffii	PST2	TPHA0M01020
Tetrapisispora_phaffii	PSY3	TPHA0B00910
Tetrapisispora_phaffii	PSY3	TPHA0B00920
Tetrapisispora_phaffii	PTC3	TPHA0A00970
Tetrapisispora_phaffii	PTK1	TPHA0O01080
Tetrapisispora_phaffii	PUF3	TPHA0N00650
Tetrapisispora_phaffii	PUP2	TPHA0H01190
Tetrapisispora_phaffii	PUP2	TPHA0H01200
Tetrapisispora_phaffii	PUS7	TPHA0D01220
Tetrapisispora_phaffii	PUT4	TPHA0H02850
Tetrapisispora_phaffii	PUT4	TPHA0H02860
Tetrapisispora_phaffii	PWP2	TPHA0D03830
Tetrapisispora_phaffii	PWP2	TPHA0D03840
Tetrapisispora_phaffii	PYK2	TPHA0H02840
Tetrapisispora_phaffii	RAD17	TPHA0H03030
Tetrapisispora_phaffii	RAD17	TPHA0H03040
Tetrapisispora_phaffii	RAD24	TPHA0B03350
Tetrapisispora_phaffii	RAD26	TPHA0B04000
Tetrapisispora_phaffii	RAD26	TPHA0B04010
Tetrapisispora_phaffii	RAD27	TPHA0G03010
Tetrapisispora_phaffii	RAM1	TPHA0G01970
Tetrapisispora_phaffii	RAT1	TPHA0C00200
Tetrapisispora_phaffii	RAV1	TPHA0B03980
Tetrapisispora_phaffii	RBS1	TPHA0A03160
Tetrapisispora_phaffii	RCE1	TPHA0C04740
Tetrapisispora_phaffii	RCF2	TPHA0H02210
Tetrapisispora_phaffii	RDI1	TPHA0A03150
Tetrapisispora_phaffii	RDI1	TPHA0A03160
Tetrapisispora_phaffii	RDS3	TPHA0A03330
Tetrapisispora_phaffii	REC102	TPHA0F00890
Tetrapisispora_phaffii	REC102	TPHA0F00900
Tetrapisispora_phaffii	REI1	TPHA0O01480
Tetrapisispora_phaffii	REI1	TPHA0O01490
Tetrapisispora_phaffii	RET3	TPHA0D00830
Tetrapisispora_phaffii	REX4	TPHA0A00800
Tetrapisispora_phaffii	RFT1	TPHA0H00200
Tetrapisispora_phaffii	RGA1	TPHA0J02650
Tetrapisispora_phaffii	RGA1	TPHA0J02660
Tetrapisispora_phaffii	RIF2	TPHA0I03100
Tetrapisispora_phaffii	RIF2	TPHA0I03110
Tetrapisispora_phaffii	RIM1	TPHA0E03450
Tetrapisispora_phaffii	RIM1	TPHA0E03460
Tetrapisispora_phaffii	RIM21	TPHA0P01250
Tetrapisispora_phaffii	RIM9	TPHA0L01910
Tetrapisispora_phaffii	RIM9	TPHA0L01920
Tetrapisispora_phaffii	RKI1	TPHA0F01610
Tetrapisispora_phaffii	RLF2	TPHA0D00880
Tetrapisispora_phaffii	RLF2	TPHA0D00910
Tetrapisispora_phaffii	RLP24	TPHA0N00880
Tetrapisispora_phaffii	RMD9	TPHA0J01990
Tetrapisispora_phaffii	RMI1	TPHA0C01820
Tetrapisispora_phaffii	RMI1	TPHA0C01830
Tetrapisispora_phaffii	RMP1	TPHA0A01430
Tetrapisispora_phaffii	RNH70	TPHA0A05550
Tetrapisispora_phaffii	RNP1	TPHA0K02300
Tetrapisispora_phaffii	ROX3	TPHA0E00680
Tetrapisispora_phaffii	RPA190	TPHA0H02800
Tetrapisispora_phaffii	RPB8	TPHA0F03280
Tetrapisispora_phaffii	RPC37	TPHA0B01280
Tetrapisispora_phaffii	RPL11A	TPHA0M01740
Tetrapisispora_phaffii	RPL12B	TPHA0E01990
Tetrapisispora_phaffii	RPL12B	TPHA0E02000
Tetrapisispora_phaffii	RPL15A	TPHA0G02750
Tetrapisispora_phaffii	RPL16B	TPHA0C03040
Tetrapisispora_phaffii	RPL16B	TPHA0C03050
Tetrapisispora_phaffii	RPL22B	TPHA0D00330
Tetrapisispora_phaffii	RPL23A	TPHA0K00700
Tetrapisispora_phaffii	RPL34B	TPHA0K00900
Tetrapisispora_phaffii	RPL34B	TPHA0K00910
Tetrapisispora_phaffii	RPL35A	TPHA0A03140
Tetrapisispora_phaffii	RPL37B	TPHA0B04660
Tetrapisispora_phaffii	RPL3	TPHA0J01360
Tetrapisispora_phaffii	RPL40A	TPHA0E00240
Tetrapisispora_phaffii	RPL41B	TPHA0A03190
Tetrapisispora_phaffii	RPL41B	TPHA0A03200
Tetrapisispora_phaffii	RPN12	TPHA0G03710
Tetrapisispora_phaffii	RPN12	TPHA0G03720
Tetrapisispora_phaffii	RPN8	TPHA0D01490
Tetrapisispora_phaffii	RPN8	TPHA0D01500
Tetrapisispora_phaffii	RPS12	TPHA0H03050
Tetrapisispora_phaffii	RPS15	TPHA0H02590
Tetrapisispora_phaffii	RPS16B	TPHA0G02590
Tetrapisispora_phaffii	RPS22A	TPHA0A02610
Tetrapisispora_phaffii	RPS23B	TPHA0D03120
Tetrapisispora_phaffii	RPS23B	TPHA0D03130
Tetrapisispora_phaffii	RPS29B	TPHA0B00790
Tetrapisispora_phaffii	RPS30A	TPHA0F02710
Tetrapisispora_phaffii	RPS30A	TPHA0F02720
Tetrapisispora_phaffii	RPS5	TPHA0G00400
Tetrapisispora_phaffii	RPS6A	TPHA0A01330
Tetrapisispora_phaffii	RPS7A	TPHA0F01620
Tetrapisispora_phaffii	RPS8B	TPHA0O01760
Tetrapisispora_phaffii	RPT5	TPHA0H01770
Tetrapisispora_phaffii	RPT5	TPHA0H01780
Tetrapisispora_phaffii	RRD1	TPHA0E00170
Tetrapisispora_phaffii	RRN10	TPHA0C02860
Tetrapisispora_phaffii	RRP12	TPHA0D00810
Tetrapisispora_phaffii	RRP17	TPHA0J03010
Tetrapisispora_phaffii	RRP3	TPHA0D01980
Tetrapisispora_phaffii	RRP3	TPHA0D01990
Tetrapisispora_phaffii	RRP4	TPHA0D02030
Tetrapisispora_phaffii	RRP6	TPHA0J00360
Tetrapisispora_phaffii	RRP6	TPHA0J00370
Tetrapisispora_phaffii	RSC4	TPHA0G03420
Tetrapisispora_phaffii	RSC4	TPHA0G03430
Tetrapisispora_phaffii	RSF1	TPHA0N01400
Tetrapisispora_phaffii	RSM19	TPHA0M01920
Tetrapisispora_phaffii	RSM19	TPHA0M01930
Tetrapisispora_phaffii	RSM22	TPHA0B02480
Tetrapisispora_phaffii	RSM28	TPHA0P01070
Tetrapisispora_phaffii	RTA1	TPHA0H00970
Tetrapisispora_phaffii	RTT106	TPHA0H00910
Tetrapisispora_phaffii	RTT109	TPHA0E02990
Tetrapisispora_phaffii	RUD3	TPHA0F03220
Tetrapisispora_phaffii	RVB1	TPHA0L00920
Tetrapisispora_phaffii	RVS161	TPHA0B03860
Tetrapisispora_phaffii	SAD1	TPHA0P00460
Tetrapisispora_phaffii	SAE2	TPHA0H00490
Tetrapisispora_phaffii	SAM2	TPHA0B04680
Tetrapisispora_phaffii	SAM2	TPHA0B04690
Tetrapisispora_phaffii	SAM37	TPHA0N01620
Tetrapisispora_phaffii	SAY1	TPHA0A05440
Tetrapisispora_phaffii	SBE2	TPHA0H01630
Tetrapisispora_phaffii	SBE2	TPHA0H01640
Tetrapisispora_phaffii	SCP1	TPHA0H03020
Tetrapisispora_phaffii	SCP1	TPHA0H03030
Tetrapisispora_phaffii	SCY1	TPHA0J02290
Tetrapisispora_phaffii	SCY1	TPHA0J02300
Tetrapisispora_phaffii	SDH6	TPHA0J02670
Tetrapisispora_phaffii	SDO1	TPHA0E03110
Tetrapisispora_phaffii	SDT1	TPHA0E02590
Tetrapisispora_phaffii	SDT1	TPHA0E02600
Tetrapisispora_phaffii	SEC13	TPHA0F02890
Tetrapisispora_phaffii	SEG2	TPHA0G03170
Tetrapisispora_phaffii	SET4	TPHA0I00830
Tetrapisispora_phaffii	SFI1	TPHA0N00730
Tetrapisispora_phaffii	SFI1	TPHA0N00740
Tetrapisispora_phaffii	SFT2	TPHA0E00630
Tetrapisispora_phaffii	SGF29	TPHA0O00730
Tetrapisispora_phaffii	SHE10	TPHA0E02520
Tetrapisispora_phaffii	SHE10	TPHA0E02530
Tetrapisispora_phaffii	SHR3	TPHA0F02330
Tetrapisispora_phaffii	SHY1	TPHA0D04080
Tetrapisispora_phaffii	SKM1	TPHA0A00550
Tetrapisispora_phaffii	SKP1	TPHA0D02190
Tetrapisispora_phaffii	SKT5	TPHA0E00910
Tetrapisispora_phaffii	SKT5	TPHA0E00920
Tetrapisispora_phaffii	SLC1	TPHA0B02370
Tetrapisispora_phaffii	SLD3	TPHA0J01920
Tetrapisispora_phaffii	SLD3	TPHA0J01930
Tetrapisispora_phaffii	SLF1	TPHA0E03750
Tetrapisispora_phaffii	SLF1	TPHA0E03760
Tetrapisispora_phaffii	SLH1	TPHA0L02220
Tetrapisispora_phaffii	SLI15	TPHA0L01430
Tetrapisispora_phaffii	SMB1	TPHA0D03410
Tetrapisispora_phaffii	SMC1	TPHA0P00340
Tetrapisispora_phaffii	SMC3	TPHA0I01090
Tetrapisispora_phaffii	SMC3	TPHA0I01100
Tetrapisispora_phaffii	SMX2	TPHA0D00530
Tetrapisispora_phaffii	SMX3	TPHA0I03270
Tetrapisispora_phaffii	SNF1	TPHA0C00470
Tetrapisispora_phaffii	SNF1	TPHA0C00480
Tetrapisispora_phaffii	SNF4	TPHA0J01900
Tetrapisispora_phaffii	SNF5	TPHA0C04140
Tetrapisispora_phaffii	SNF8	TPHA0D00760
Tetrapisispora_phaffii	SNF8	TPHA0D00770
Tetrapisispora_phaffii	SNG1	TPHA0A04770
Tetrapisispora_phaffii	SNN1	TPHA0C02920
Tetrapisispora_phaffii	SNU23	TPHA0G01920
Tetrapisispora_phaffii	SNU23	TPHA0G01930
Tetrapisispora_phaffii	SOK1	TPHA0H00660
Tetrapisispora_phaffii	SOL4	TPHA0A05240
Tetrapisispora_phaffii	SPC105	TPHA0N01200
Tetrapisispora_phaffii	SPC110	TPHA0H01680
Tetrapisispora_phaffii	SPC29	TPHA0F03150
Tetrapisispora_phaffii	SPC98	TPHA0I01440
Tetrapisispora_phaffii	SPF1	TPHA0O00400
Tetrapisispora_phaffii	SPG1	TPHA0A05140
Tetrapisispora_phaffii	SPG3	TPHA0B04710
Tetrapisispora_phaffii	SPG5	TPHA0H01980
Tetrapisispora_phaffii	SPO16	TPHA0A05090
Tetrapisispora_phaffii	SPO16	TPHA0A05100
Tetrapisispora_phaffii	SPO16	TPHA0H01050
Tetrapisispora_phaffii	SPO16	TPHA0H01060
Tetrapisispora_phaffii	SPO19	TPHA0G01810
Tetrapisispora_phaffii	SPO19	TPHA0G01820
Tetrapisispora_phaffii	SPO77	TPHA0F01010
Tetrapisispora_phaffii	SPO77	TPHA0F01020
Tetrapisispora_phaffii	SPO7	TPHA0L00630
Tetrapisispora_phaffii	SPR2	TPHA0F03200
Tetrapisispora_phaffii	SPT14	TPHA0D01420
Tetrapisispora_phaffii	SPT21	TPHA0H01820
Tetrapisispora_phaffii	SPT21	TPHA0H01830
Tetrapisispora_phaffii	SRB5	TPHA0D03030
Tetrapisispora_phaffii	SRC1	TPHA0K00270
Tetrapisispora_phaffii	SRC1	TPHA0K00280
Tetrapisispora_phaffii	SRP72	TPHA0E02810
Tetrapisispora_phaffii	SSA3	TPHA0E00830
Tetrapisispora_phaffii	SSB1	TPHA0O01770
Tetrapisispora_phaffii	SSK2	TPHA0M01830
Tetrapisispora_phaffii	SSK2	TPHA0M01840
Tetrapisispora_phaffii	SSN2	TPHA0D02570
Tetrapisispora_phaffii	SSP1	TPHA0A05360
Tetrapisispora_phaffii	SSY1	TPHA0C00710
Tetrapisispora_phaffii	STE12	TPHA0D02230
Tetrapisispora_phaffii	STE12	TPHA0D02240
Tetrapisispora_phaffii	STE14	TPHA0J02990
Tetrapisispora_phaffii	STN1	TPHA0A02030
Tetrapisispora_phaffii	SUB1	TPHA0N01480
Tetrapisispora_phaffii	SUB1	TPHA0N01490
Tetrapisispora_phaffii	SUN4	TPHA0C03090
Tetrapisispora_phaffii	SUR7	TPHA0F03490
Tetrapisispora_phaffii	SUS1	TPHA0M01620
Tetrapisispora_phaffii	SVS1	TPHA0D01320
Tetrapisispora_phaffii	SWA2	TPHA0E01110
Tetrapisispora_phaffii	SWA2	TPHA0E01120
Tetrapisispora_phaffii	SYF1	TPHA0J03050
Tetrapisispora_phaffii	SYF1	TPHA0J03060
Tetrapisispora_phaffii	SYO1	TPHA0B00780
Tetrapisispora_phaffii	SYS1	TPHA0N00690
Tetrapisispora_phaffii	SYS1	TPHA0N00700
Tetrapisispora_phaffii	TAF11	TPHA0K00430
Tetrapisispora_phaffii	TAF11	TPHA0K00440
Tetrapisispora_phaffii	TAF3	TPHA0D00820
Tetrapisispora_phaffii	TAF4	TPHA0J00480
Tetrapisispora_phaffii	TAF4	TPHA0J00490
Tetrapisispora_phaffii	TAX4	TPHA0I01000
Tetrapisispora_phaffii	TCD1	TPHA0G03480
Tetrapisispora_phaffii	TCD1	TPHA0G03490
Tetrapisispora_phaffii	TDA6	TPHA0D03320
Tetrapisispora_phaffii	TEA1	TPHA0H02770
Tetrapisispora_phaffii	TEC1	TPHA0A03830
Tetrapisispora_phaffii	TEC1	TPHA0A03840
Tetrapisispora_phaffii	TEP1	TPHA0I01420
Tetrapisispora_phaffii	TFB4	TPHA0M01520
Tetrapisispora_phaffii	TFB4	TPHA0M01530
Tetrapisispora_phaffii	TFC3	TPHA0F00730
Tetrapisispora_phaffii	TFC4	TPHA0B04430
Tetrapisispora_phaffii	TFC4	TPHA0B04440
Tetrapisispora_phaffii	TFC8	TPHA0P00400
Tetrapisispora_phaffii	TFG1	TPHA0N00620
Tetrapisispora_phaffii	THO1	TPHA0J00880
Tetrapisispora_phaffii	THO1	TPHA0J00890
Tetrapisispora_phaffii	THP2	TPHA0A05300
Tetrapisispora_phaffii	TIM11	TPHA0D02120
Tetrapisispora_phaffii	TIM11	TPHA0D02130
Tetrapisispora_phaffii	TIM23	TPHA0D03760
Tetrapisispora_phaffii	TIM54	TPHA0I02630
Tetrapisispora_phaffii	TIP1	TPHA0A03970
Tetrapisispora_phaffii	TMA64	TPHA0J00780
Tetrapisispora_phaffii	TOM22	TPHA0I01390
Tetrapisispora_phaffii	TPI1	TPHA0A03940
Tetrapisispora_phaffii	TPK2	TPHA0E02840
Tetrapisispora_phaffii	TPK2	TPHA0E02850
Tetrapisispora_phaffii	TPO1	TPHA0K02160
Tetrapisispora_phaffii	TPS3	TPHA0I00490
Tetrapisispora_phaffii	TRK1	TPHA0B03120
Tetrapisispora_phaffii	TRM112	TPHA0M02070
Tetrapisispora_phaffii	TRM5	TPHA0D02040
Tetrapisispora_phaffii	TRM8	TPHA0C01990
Tetrapisispora_phaffii	TRP4	TPHA0H01670
Tetrapisispora_phaffii	TRR1	TPHA0H01660
Tetrapisispora_phaffii	TRZ1	TPHA0H01370
Tetrapisispora_phaffii	TSA1	TPHA0D02640
Tetrapisispora_phaffii	TSA1	TPHA0K00350
Tetrapisispora_phaffii	TSC13	TPHA0A04340
Tetrapisispora_phaffii	TSC3	TPHA0M01100
Tetrapisispora_phaffii	TSC3	TPHA0M01110
Tetrapisispora_phaffii	TSR1	TPHA0B00800
Tetrapisispora_phaffii	TSR1	TPHA0B00810
Tetrapisispora_phaffii	UBP14	TPHA0M01090
Tetrapisispora_phaffii	UBP14	TPHA0M01100
Tetrapisispora_phaffii	UBX2	TPHA0K00460
Tetrapisispora_phaffii	UBX4	TPHA0L01970
Tetrapisispora_phaffii	UFD2	TPHA0A03150
Tetrapisispora_phaffii	UGO1	TPHA0D02780
Tetrapisispora_phaffii	UME6	TPHA0L01030
Tetrapisispora_phaffii	UMP1	TPHA0I01680
Tetrapisispora_phaffii	URA2	TPHA0B03110
