species	Gene_focal	Gene_ortho
Rattus_norvegicus	DAGLB	Daglb
Rattus_norvegicus	DAOA	AABR07026654.1
Rattus_norvegicus	DAPK3	Dapk3
Rattus_norvegicus	DAPL1	AABR07052296.1
Rattus_norvegicus	DAPL1	Dapl1
Rattus_norvegicus	DARS	Dars
Rattus_norvegicus	DAZAP2	Dazap2
Rattus_norvegicus	DBH	Dbh
Rattus_norvegicus	DBNDD2	Dbndd2
Rattus_norvegicus	DBX2	Dbx2
Rattus_norvegicus	DBX2	LOC100125384
Rattus_norvegicus	DCAF10	Dcaf10
Rattus_norvegicus	DCAF12	AABR07048031.1
Rattus_norvegicus	DCAF12	Dcaf12
Rattus_norvegicus	DCAF12L1	AABR07041481.1
Rattus_norvegicus	DCAF4	Dcaf4
Rattus_norvegicus	DCAF7	Dcaf7
Rattus_norvegicus	DCAKD	Dcakd
Rattus_norvegicus	DCHS1	Dchs1
Rattus_norvegicus	DCLRE1A	Dclre1a
Rattus_norvegicus	DCLRE1C	Dclre1c
Rattus_norvegicus	DCLRE1C	Mt1
Rattus_norvegicus	DCN	Dcn
Rattus_norvegicus	DCTD	Ccdc110
Rattus_norvegicus	DCTD	Dctd
Rattus_norvegicus	DCTN1	Dctn1
Rattus_norvegicus	DCTN2	Epc2
Rattus_norvegicus	DCTN3	Dctn3
Rattus_norvegicus	DCUN1D1	Dcun1d1
Rattus_norvegicus	DCUN1D3	Dcun1d3
Rattus_norvegicus	DDA1	Dda1
Rattus_norvegicus	DDC	Ddc
Rattus_norvegicus	DDHD1	Ddhd1
Rattus_norvegicus	DDHD2	Ddhd2
Rattus_norvegicus	DDR1	Ddr1
Rattus_norvegicus	DDRGK1	Ddrgk1
Rattus_norvegicus	DDX17	Ddx17
Rattus_norvegicus	DDX27	Ddx27
Rattus_norvegicus	DDX4	Ddx4
Rattus_norvegicus	DDX4	Il31ra
Rattus_norvegicus	DDX42	Ddx42
Rattus_norvegicus	DDX5	Ddx5
Rattus_norvegicus	DDX54	Ddx54
Rattus_norvegicus	DDX56	Ddx56
Rattus_norvegicus	DDX60	AABR07025140.1
Rattus_norvegicus	DEF6	Def6
Rattus_norvegicus	DEFB104A	Defb11
Rattus_norvegicus	DEFB104A	Spag11bl
Rattus_norvegicus	DEFB112	AABR07066994.1
Rattus_norvegicus	DEFB118	Defb28
Rattus_norvegicus	DEFB124	Defb25
Rattus_norvegicus	DEFB126	Defb22
Rattus_norvegicus	DEGS2	Degs2
Rattus_norvegicus	DENND2A	Dennd2a
Rattus_norvegicus	DENND4C	Dennd4c
Rattus_norvegicus	DENND4C	Rps6
Rattus_norvegicus	DENND5A	Dennd5a
Rattus_norvegicus	DENND5B	AABR07062583.1
Rattus_norvegicus	DENND6B	Dennd6b
Rattus_norvegicus	DERA	Dera
Rattus_norvegicus	DERL1	AABR07058000.1
Rattus_norvegicus	DERL1	Derl1
Rattus_norvegicus	DERL2	Derl2
Rattus_norvegicus	DESI1	Desi1
Rattus_norvegicus	DESI1	RGD1306782
Rattus_norvegicus	DGAT1	Dgat1
Rattus_norvegicus	DGAT2L6	Dgat2l6
Rattus_norvegicus	DGCR8	Dgcr8
Rattus_norvegicus	DGKD	Dgkd
Rattus_norvegicus	DGKI	Dgki
Rattus_norvegicus	DGKI	Dgkz
Rattus_norvegicus	DGKK	Dgkk
Rattus_norvegicus	DGLUCY	Dglucy
Rattus_norvegicus	DHH	Dhh
Rattus_norvegicus	DHRS1	Dhrs1
Rattus_norvegicus	DHRS2	RGD1564324
Rattus_norvegicus	DHRS9	Dhrs9
Rattus_norvegicus	DHTKD1	AC141220.4
Rattus_norvegicus	DHTKD1	Dhtkd1
Rattus_norvegicus	DHX16	Dhx16
Rattus_norvegicus	DHX32	Dhx32
Rattus_norvegicus	DHX33	Dhx33
Rattus_norvegicus	DHX35	Dhx35
Rattus_norvegicus	DHX57	Dhx57
Rattus_norvegicus	DHX8	Dhx8
Rattus_norvegicus	DHX8	RGD1561590
Rattus_norvegicus	DIAPH1	Diaph1
Rattus_norvegicus	DIAPH3	Diaph3
Rattus_norvegicus	DIAPH3	LOC498555
Rattus_norvegicus	DIAPH3	Pcdh20
Rattus_norvegicus	DIDO1	Dido1
Rattus_norvegicus	DIP2B	Dip2b
Rattus_norvegicus	DIRC2	Dirc2
Rattus_norvegicus	DIS3	Dis3
Rattus_norvegicus	DIS3L2	Alpp
Rattus_norvegicus	DIS3L2	Alppl2
Rattus_norvegicus	DKK3	Dkk3
Rattus_norvegicus	DKK4	Dkk4
Rattus_norvegicus	DLG3	Dlg3
Rattus_norvegicus	DLGAP4	Dlgap4
Rattus_norvegicus	DLGAP5	Dlgap5
Rattus_norvegicus	DLK2	Dlk2
Rattus_norvegicus	DLL1	Dll1
Rattus_norvegicus	DLL3	Dll3
Rattus_norvegicus	DLL4	Dll4
Rattus_norvegicus	DLST	Dlst
Rattus_norvegicus	DLX1	Dlx1
Rattus_norvegicus	DLX3	AABR07052508.1
Rattus_norvegicus	DMAC1	Dmac1
Rattus_norvegicus	DMBT1	AABR07005821.1
Rattus_norvegicus	DMC1	Dmc1
Rattus_norvegicus	DMRT2	Dmrt2
Rattus_norvegicus	DMRT3	Dmrt3
Rattus_norvegicus	DMRTC2	Dmrtc2
Rattus_norvegicus	DMTF1	Dmtf1
Rattus_norvegicus	DMXL1	Dmxl1
Rattus_norvegicus	DMXL1	LOC103694210
Rattus_norvegicus	DNAAF1	Dnaaf1
Rattus_norvegicus	DNAAF2	Dnaaf2
Rattus_norvegicus	DNAH17	Dnah17
Rattus_norvegicus	DNAH3	AABR07005597.1
Rattus_norvegicus	DNAH7	Dnah7
Rattus_norvegicus	DNAH8	Dnah8
Rattus_norvegicus	DNAI2	Dnai2
Rattus_norvegicus	DNAJA1	Dnaja1
Rattus_norvegicus	DNAJA4	Dnaja4
Rattus_norvegicus	DNAJC10	Dnajc10
Rattus_norvegicus	DNAJC17	Dnajc17
Rattus_norvegicus	DNAJC27	AABR07058253.1
Rattus_norvegicus	DNAJC28	Dnajc28
Rattus_norvegicus	DNAJC5	Dnajc5
Rattus_norvegicus	DNAJC5B	Dnajc5b
Rattus_norvegicus	DNAJC6	Dnajc6
Rattus_norvegicus	DNAJC7	Dnajc7
Rattus_norvegicus	DNAL1	Dnal1
Rattus_norvegicus	DNLZ	Dnlz
Rattus_norvegicus	DNM1L	Dnm1l
Rattus_norvegicus	DNM2	Dnm2
Rattus_norvegicus	DNMBP	Dnmbp
Rattus_norvegicus	DNMT1	Dnmt1
Rattus_norvegicus	DNMT3B	Dnmt3b
Rattus_norvegicus	DNMT3L	Dnmt3l
Rattus_norvegicus	DNPEP	Dnpep
Rattus_norvegicus	DNTT	Dntt
Rattus_norvegicus	DNTTIP1	Dnttip1
Rattus_norvegicus	DOCK1	Dock1
Rattus_norvegicus	DOCK7	Dock7
Rattus_norvegicus	DOCK9	AABR07019512.1
Rattus_norvegicus	DOCK9	Dock9
Rattus_norvegicus	DOK5	Dok5
Rattus_norvegicus	DOLPP1	AC098064.1
Rattus_norvegicus	DOLPP1	Dolpp1
Rattus_norvegicus	DOPEY1	Dopey1
Rattus_norvegicus	DOPEY2	Dopey2
Rattus_norvegicus	DPEP1	Dpep1
Rattus_norvegicus	DPEP1	Sult5a1
Rattus_norvegicus	DPEP3	Dpep3
Rattus_norvegicus	DPF3	Dpf3
Rattus_norvegicus	DPH3	Dph3
Rattus_norvegicus	DPM1	Dpm1
Rattus_norvegicus	DPY19L1	Dpy19l1
Rattus_norvegicus	DPY19L1	Dpy19l2
Rattus_norvegicus	DPYS	Dcstamp
Rattus_norvegicus	DPYSL3	Dpysl3
Rattus_norvegicus	DPYSL4	Dpysl3
Rattus_norvegicus	DPYSL4	Dpysl4
Rattus_norvegicus	DRD4	Drd4
Rattus_norvegicus	DROSHA	Drosha
Rattus_norvegicus	DRP2	Drp2
Rattus_norvegicus	DSCAM	Dscam
Rattus_norvegicus	DSN1	Dsn1
Rattus_norvegicus	DSTN	Dstn
Rattus_norvegicus	DTX1	Dtx1
Rattus_norvegicus	DTYMK	Dtymk
Rattus_norvegicus	DUOX2	Duox2
Rattus_norvegicus	DUOXA2	Duoxa2
Rattus_norvegicus	DUS1L	Dus1l
Rattus_norvegicus	DUSP15	Dusp15
Rattus_norvegicus	DUSP16	Dusp16
Rattus_norvegicus	DUSP19	Dusp19
Rattus_norvegicus	DUSP3	Dusp3
Rattus_norvegicus	DUSP5	Dusp5
Rattus_norvegicus	DUT	Dut
Rattus_norvegicus	DYNLL1	Dynll1
Rattus_norvegicus	DYNLRB1	Dynlrb1
Rattus_norvegicus	DYNLT1	Dynlt1
Rattus_norvegicus	DYRK1A	Dyrk1a
Rattus_norvegicus	DYSF	AABR07061313.1
Rattus_norvegicus	DYSF	Dysf
Rattus_norvegicus	DZIP1	Dzip1
Rattus_norvegicus	E2F4	E2f4
Rattus_norvegicus	E2F6	LOC108348287
Rattus_norvegicus	E2F8	AABR07020999.1
Rattus_norvegicus	EAF1	Eaf1
Rattus_norvegicus	EAF2	Eaf2
Rattus_norvegicus	EARS2	Ears2
Rattus_norvegicus	EBAG9	Ebag9
Rattus_norvegicus	EBF4	AABR07053734.1
Rattus_norvegicus	EBF4	Ebf4
Rattus_norvegicus	EBP	Ebp
Rattus_norvegicus	EBPL	RGD1563962
Rattus_norvegicus	ECHDC3	Echdc3
Rattus_norvegicus	ECM2	Ecm2
Rattus_norvegicus	ECPAS	Zfp174
Rattus_norvegicus	ECSIT	Ecsit
Rattus_norvegicus	EDA	Eda
Rattus_norvegicus	EDAR	Edar
Rattus_norvegicus	EDDM3B	LOC103694852
Rattus_norvegicus	EDDM3B	Rnase1
Rattus_norvegicus	EDEM2	Edem2
Rattus_norvegicus	EDNRB	Ednrb
Rattus_norvegicus	EDRF1	Edrf1
Rattus_norvegicus	EEF1A1	Eef1a1
Rattus_norvegicus	EEF1A2	Eef1a2
Rattus_norvegicus	EEF1AKMT2	Eef1akmt2
Rattus_norvegicus	EEF1B2	Eef1b2
Rattus_norvegicus	EEF2	Eef2
Rattus_norvegicus	EFCAB11	AABR07065353.1
Rattus_norvegicus	EFCAB11	Efcab11
Rattus_norvegicus	EFCAB12	Ift122
Rattus_norvegicus	EFCAB12	Rho
Rattus_norvegicus	EFCAB5	Efcab5
Rattus_norvegicus	EFCAB6	Efcab6
Rattus_norvegicus	EFCAB8	AABR07054352.1
Rattus_norvegicus	EFHC1	Efhc1
Rattus_norvegicus	EFHD1	Efhd1
Rattus_norvegicus	EFS	Efs
Rattus_norvegicus	EFTUD2	Eftud2
Rattus_norvegicus	EGLN1	Egln1
Rattus_norvegicus	EGR1	Egr1
Rattus_norvegicus	EHD4	Ehd4
Rattus_norvegicus	EHD4	Pla2g4e
Rattus_norvegicus	EID2B	Eid2b
Rattus_norvegicus	EIF1B	Eif1b
Rattus_norvegicus	EIF2AK1	Eif2ak1
Rattus_norvegicus	EIF2AK2	Eif2ak2
Rattus_norvegicus	EIF2AK4	Eif2ak4
Rattus_norvegicus	EIF2S1	Eif2s1
Rattus_norvegicus	EIF3D	Eif3d
Rattus_norvegicus	EIF3E	AABR07057644.1
Rattus_norvegicus	EIF3F	Eif3f
Rattus_norvegicus	EIF3J	Eif3j
Rattus_norvegicus	EIF3L	Eif3l
Rattus_norvegicus	EIF4B	Eif4b
Rattus_norvegicus	EIF4E3	Eif4e3
Rattus_norvegicus	EIF4H	Eif4h
Rattus_norvegicus	EIF5	Diras3
Rattus_norvegicus	EIF5	NEWGENE_619861
Rattus_norvegicus	EIF5B	Eif5b
Rattus_norvegicus	ELAVL1	Elavl1
Rattus_norvegicus	ELF2	Elf2
Rattus_norvegicus	ELF4	Elf4
Rattus_norvegicus	ELFN2	Elfn2
Rattus_norvegicus	ELMSAN1	Elmsan1
Rattus_norvegicus	ELN	Eln
Rattus_norvegicus	ELOVL4	Elovl4
Rattus_norvegicus	ELP1	Elp1
Rattus_norvegicus	ELP2	Elp2
Rattus_norvegicus	EMC1	Emc1
Rattus_norvegicus	EMC3	Emc3
Rattus_norvegicus	EMC8	Emc8
Rattus_norvegicus	EMILIN3	Emilin3
Rattus_norvegicus	EML1	Eml1
Rattus_norvegicus	EML4	Eml4
Rattus_norvegicus	EML5	Eml5
Rattus_norvegicus	EMX2	Emx2
Rattus_norvegicus	EN2	En2
Rattus_norvegicus	ENDOG	Endog
Rattus_norvegicus	ENGASE	Engase
Rattus_norvegicus	ENHO	Enho
Rattus_norvegicus	ENKD1	Enkd1
Rattus_norvegicus	ENKUR	Enkur
Rattus_norvegicus	ENO2	Eno2
Rattus_norvegicus	ENO3	Eno3
Rattus_norvegicus	ENO4	Eno4
Rattus_norvegicus	ENOPH1	Enoph1
Rattus_norvegicus	ENPP2	Enpp2
Rattus_norvegicus	ENPP4	Enpp4
Rattus_norvegicus	ENPP7	Cbx2
Rattus_norvegicus	ENPP7	Enpp7
Rattus_norvegicus	ENTPD5	Entpd5
Rattus_norvegicus	ENY2	Eny2
Rattus_norvegicus	EP300	AABR07058539.1
Rattus_norvegicus	EPB41L1	LOC100911769
Rattus_norvegicus	EPB41L4A	Epb41l4a
Rattus_norvegicus	EPB41L4B	Epb41l4b
Rattus_norvegicus	EPB42	Epb42
Rattus_norvegicus	EPHX3	AABR07055864.2
Rattus_norvegicus	EPHX3	Ephx3
Rattus_norvegicus	EPOP	Epop
Rattus_norvegicus	EPOR	Epor
Rattus_norvegicus	EPPK1	LOC680875
Rattus_norvegicus	EPS8	Eps8
Rattus_norvegicus	ERAS	Eras
Rattus_norvegicus	ERAS	LOC108348138
Rattus_norvegicus	ERBB2	Erbb2
Rattus_norvegicus	ERCC6L2	Ercc6l2
Rattus_norvegicus	ERCC8	Depdc1b
Rattus_norvegicus	ERCC8	Ercc8
Rattus_norvegicus	ERG	Erg
Rattus_norvegicus	ERG	Fli1
Rattus_norvegicus	ERGIC3	Ergic3
Rattus_norvegicus	ERGIC3	Fer1l4
Rattus_norvegicus	ERI1	Eri1
Rattus_norvegicus	ERI2	Acsm3
Rattus_norvegicus	ERI2	Eri2
Rattus_norvegicus	ERICH2	Erich2
Rattus_norvegicus	ERICH5	Erich5
Rattus_norvegicus	ERICH6	AC112531.1
Rattus_norvegicus	ERICH6	Erich6
Rattus_norvegicus	ERLIN1	Cyp2c23
Rattus_norvegicus	ERLIN1	Erlin1
Rattus_norvegicus	ERMN	Ermn
Rattus_norvegicus	ERN1	Ern1
Rattus_norvegicus	ERP27	Erp27
Rattus_norvegicus	ERP29	Erp29
Rattus_norvegicus	ERP44	Erp44
Rattus_norvegicus	ERVMER34-1	Rpl21
Rattus_norvegicus	ESCO1	Esco1
Rattus_norvegicus	ESD	Il13ra2
Rattus_norvegicus	ESF1	Esf1
Rattus_norvegicus	ESPL1	Espl1
Rattus_norvegicus	ESPNL	Espnl
Rattus_norvegicus	ETF1	Etf1
Rattus_norvegicus	ETFRF1	Etfrf1
Rattus_norvegicus	ETNK1	Etnk1
Rattus_norvegicus	ETNK2	Etnk2
Rattus_norvegicus	EVC	Evc
Rattus_norvegicus	EVC2	Evc2
Rattus_norvegicus	EVL	Evl
Rattus_norvegicus	EVX2	Evx2
Rattus_norvegicus	EVX2	Hoxd13
Rattus_norvegicus	EXD1	Dppa3
Rattus_norvegicus	EXD1	Exd1
Rattus_norvegicus	EXOC3L1	Exoc3l1
Rattus_norvegicus	EXOC4	AABR07060165.1
Rattus_norvegicus	EXOC4	Exoc4
Rattus_norvegicus	EXOC8	Exoc8
Rattus_norvegicus	EXOG	Exog
Rattus_norvegicus	EXOG	Scn5a
Rattus_norvegicus	EXOSC1	Exosc1
Rattus_norvegicus	EXOSC3	Exosc3
Rattus_norvegicus	EXOSC4	Exosc4
Rattus_norvegicus	EXOSC6	Exosc6
Rattus_norvegicus	EXOSC7	Exosc7
Rattus_norvegicus	EYA2	Eya2
Rattus_norvegicus	EZH1	Ezh1
Rattus_norvegicus	EZH2	Ezh2
Rattus_norvegicus	EZR	Ezr
Rattus_norvegicus	F9	F9
Rattus_norvegicus	F9	LOC108349258
Rattus_norvegicus	FAAP100	Faap100
Rattus_norvegicus	FADS6	Fads6
Rattus_norvegicus	FAIM2	Aqp2
Rattus_norvegicus	FAIM2	Faim2
Rattus_norvegicus	FAM103A1	Fam103a1
Rattus_norvegicus	FAM104A	Fam104a
Rattus_norvegicus	FAM107B	Fam107b
Rattus_norvegicus	FAM109A	Fam109a
Rattus_norvegicus	FAM109B	Fam109b
Rattus_norvegicus	FAM110B	AABR07047089.1
Rattus_norvegicus	FAM110B	Fam110b
Rattus_norvegicus	FAM117B	AABR07067829.1
Rattus_norvegicus	FAM117B	Fam117b
Rattus_norvegicus	FAM118A	Fam118a
Rattus_norvegicus	FAM120C	Fam120a
Rattus_norvegicus	FAM124B	Fam124b
Rattus_norvegicus	FAM126B	Fam126b
Rattus_norvegicus	FAM129C	Fam129c
Rattus_norvegicus	FAM13A	Fam13a
Rattus_norvegicus	FAM13C	Fam13c
Rattus_norvegicus	FAM155B	Fam155b
Rattus_norvegicus	FAM160A2	Fam160a2
Rattus_norvegicus	FAM162A	Fam162a
Rattus_norvegicus	FAM163B	Fam163b
Rattus_norvegicus	FAM166B	AABR07048059.1
Rattus_norvegicus	FAM171A1	Fam171a1
Rattus_norvegicus	FAM171A2	Fam171a2
Rattus_norvegicus	FAM171B	Fam171b
Rattus_norvegicus	FAM177A1	Fam177a1
Rattus_norvegicus	FAM180A	Fam180a
Rattus_norvegicus	FAM184A	Fam184a
Rattus_norvegicus	FAM189A2	Fam189a1
Rattus_norvegicus	FAM189A2	Fam189a2
Rattus_norvegicus	FAM19A1	1700123L14Rik
Rattus_norvegicus	FAM204A	Fam204a
Rattus_norvegicus	FAM206A	Fam206a
Rattus_norvegicus	FAM207A	Fam207a
Rattus_norvegicus	FAM208B	Fam208b
Rattus_norvegicus	FAM20A	Fam20a
Rattus_norvegicus	FAM20A	RGD1559578
Rattus_norvegicus	FAM210B	AC131024.1
Rattus_norvegicus	FAM210B	Fam210b
Rattus_norvegicus	FAM214B	Fam214b
Rattus_norvegicus	FAM216A	Fam216a
Rattus_norvegicus	FAM219A	Fam219a
Rattus_norvegicus	FAM220A	Fam220a
Rattus_norvegicus	FAM227A	Fam227a
Rattus_norvegicus	FAM227B	Fam227b
Rattus_norvegicus	FAM234B	Fam234b
Rattus_norvegicus	FAM237A	Fam237a
Rattus_norvegicus	FAM24B	RGD1559891
Rattus_norvegicus	FAM24B	RGD1560958
Rattus_norvegicus	FAM3C	Fam3c
Rattus_norvegicus	FAM45A	Fam45a
Rattus_norvegicus	FAM49B	Fam49b
Rattus_norvegicus	FAM49B	RGD1359449
Rattus_norvegicus	FAM53C	Fam53c
Rattus_norvegicus	FAM53C	LOC100363294
Rattus_norvegicus	FAM57A	Fam57a
Rattus_norvegicus	FAM57A	LOC100360841
Rattus_norvegicus	FAM71D	Fam71d
Rattus_norvegicus	FAM71D	LOC100909680
Rattus_norvegicus	FAM72A	Cav3
Rattus_norvegicus	FAM72A	Rad18
Rattus_norvegicus	FAM72A	Ssuh2
Rattus_norvegicus	FAM83C	Fam83c
Rattus_norvegicus	FAM83D	AABR07054469.1
Rattus_norvegicus	FAM83D	Fam83d
Rattus_norvegicus	FAM89A	Fam89a
Rattus_norvegicus	FAM91A1	Fam91a1
Rattus_norvegicus	FAM98B	AABR07053472.1
Rattus_norvegicus	FAM98B	Fam98c
Rattus_norvegicus	FANCA	Fanca
Rattus_norvegicus	FANCC	Fancc
Rattus_norvegicus	FANCD2	Fancd2
Rattus_norvegicus	FANCD2OS	Fancd2os
Rattus_norvegicus	FANCF	Fancf
Rattus_norvegicus	FANCG	Fancg
Rattus_norvegicus	FANCI	Fanci
Rattus_norvegicus	FANK1	Fank1
Rattus_norvegicus	FAP	Fap
Rattus_norvegicus	FAR1	AABR07071968.1
Rattus_norvegicus	FAR1	Far1
Rattus_norvegicus	FARP2	Farp2
Rattus_norvegicus	FARP2	LOC100362040
Rattus_norvegicus	FARSB	Farsb
Rattus_norvegicus	FAS	Fas
Rattus_norvegicus	FASN	Fasn
Rattus_norvegicus	FASTK	Atxn7l3
Rattus_norvegicus	FASTK	Ubtf
Rattus_norvegicus	FASTKD1	Fastkd1
Rattus_norvegicus	FASTKD1	Zbtb47
Rattus_norvegicus	FAT2	Fat2
Rattus_norvegicus	FAT4	Fat4
Rattus_norvegicus	FAXDC2	AABR07029661.1
Rattus_norvegicus	FBLN1	Fbln1
Rattus_norvegicus	FBLN2	Fbln2
Rattus_norvegicus	FBLN5	Fbln5
Rattus_norvegicus	FBN2	AC104053.2
Rattus_norvegicus	FBN2	Fbn2
Rattus_norvegicus	FBRS	Fbrs
Rattus_norvegicus	FBXL15	Fbxl15
Rattus_norvegicus	FBXL19	Ctf2
Rattus_norvegicus	FBXL19	Fbxl19
Rattus_norvegicus	FBXL20	Fbxl20
Rattus_norvegicus	FBXO11	AABR07062859.1
Rattus_norvegicus	FBXO11	Fbxo11
Rattus_norvegicus	FBXO18	Fbxo18
Rattus_norvegicus	FBXO24	Fbxo24
Rattus_norvegicus	FBXO31	Fbxo31
Rattus_norvegicus	FBXO34	Fbxo34
Rattus_norvegicus	FBXO36	Fbxo36
Rattus_norvegicus	FBXO38	Fbxo38
Rattus_norvegicus	FBXO41	Fbxo41
Rattus_norvegicus	FBXO43	Fbxo43
Rattus_norvegicus	FBXO45	Fbxo45
Rattus_norvegicus	FBXO5	Fbxo5
Rattus_norvegicus	FBXO8	Fbxo8
Rattus_norvegicus	FCER2	Clec4g
Rattus_norvegicus	FCER2	Fcer2
Rattus_norvegicus	FCF1	Fcf1
Rattus_norvegicus	FCF1	LOC108348062
Rattus_norvegicus	FCGR2B	Fcrla
Rattus_norvegicus	FCMR	Fcmr
Rattus_norvegicus	FCN2	LOC500956
Rattus_norvegicus	FCN2	Rdh8
Rattus_norvegicus	FDXR	Fdxr
Rattus_norvegicus	FECH	Fech
Rattus_norvegicus	FER1L5	Fer1l5
Rattus_norvegicus	FER1L6	Fer1l6
Rattus_norvegicus	FERMT1	Fermt1
Rattus_norvegicus	FERMT2	Fermt2
Rattus_norvegicus	FEV	Fev
Rattus_norvegicus	FEZF1	Fezf1
Rattus_norvegicus	FFAR4	Ffar4
Rattus_norvegicus	FGD3	Hmgb4
Rattus_norvegicus	FGD5	Fgd5
Rattus_norvegicus	FGF1	Fgf1
Rattus_norvegicus	FGF16	Atrx
Rattus_norvegicus	FGF16	Fgf16
Rattus_norvegicus	FGF2	Fgf2
Rattus_norvegicus	FGF8	Fgf8
Rattus_norvegicus	FGFR1OP	Fgfr1op
Rattus_norvegicus	FGFR1OP2	Fgfr1op2
Rattus_norvegicus	FGGY	AABR07049299.1
Rattus_norvegicus	FGGY	Fggy
Rattus_norvegicus	FH	Fh
Rattus_norvegicus	FHL1	AABR07042542.1
Rattus_norvegicus	FHL1	Fhl1
Rattus_norvegicus	FHL2	Fhl2
Rattus_norvegicus	FHOD1	Fhod1
Rattus_norvegicus	FHOD3	Fhod3
Rattus_norvegicus	FIGN	Fign
Rattus_norvegicus	FILIP1	Filip1
Rattus_norvegicus	FIS1	Fis1
Rattus_norvegicus	FITM2	Fitm2
Rattus_norvegicus	FITM2	Pi15
Rattus_norvegicus	FKBP10	Fkbp10
Rattus_norvegicus	FKBP14	Fkbp14
Rattus_norvegicus	FKBP3	Fkbp3
Rattus_norvegicus	FKBP6	Fkbp6
Rattus_norvegicus	FKBP7	Fkbp7
Rattus_norvegicus	FKBP9	Fkbp9
Rattus_norvegicus	FKBPL	Fkbpl
Rattus_norvegicus	FLII	Flii
Rattus_norvegicus	FLOT1	Flot1
Rattus_norvegicus	FMNL1	Fmnl1
Rattus_norvegicus	FMNL1	LOC100361655
Rattus_norvegicus	FMOD	Dcn
Rattus_norvegicus	FN1	AABR07068042.1
Rattus_norvegicus	FN1	Fn1
Rattus_norvegicus	FN3KRP	Fn3krp
Rattus_norvegicus	FNDC11	Fndc11
Rattus_norvegicus	FNDC8	Fndc8
Rattus_norvegicus	FNTB	Fntb
Rattus_norvegicus	FOCAD	Focad
Rattus_norvegicus	FOLR3	Folr1
Rattus_norvegicus	FOS	Fos
Rattus_norvegicus	FOXB1	AABR07006487.1
Rattus_norvegicus	FOXB1	AABR07006504.1
Rattus_norvegicus	FOXB1	Mindy1
Rattus_norvegicus	FOXE1	Foxe1
Rattus_norvegicus	FOXH1	Foxh1
Rattus_norvegicus	FOXN2	AABR07062859.1
Rattus_norvegicus	FOXN2	Foxn2
Rattus_norvegicus	FOXQ1	LOC103689971
Rattus_norvegicus	FOXRED2	Foxred2
Rattus_norvegicus	FOXS1	Foxs1
Rattus_norvegicus	FP565260.1	Pwp2
Rattus_norvegicus	FP565260.3	Icoslg
Rattus_norvegicus	FPR1	Fpr1
Rattus_norvegicus	FRA10AC1	Fra10ac1
Rattus_norvegicus	FREM1	Frem1
Rattus_norvegicus	FRMD4B	Frmd4b
Rattus_norvegicus	FRMD5	Frmd5
Rattus_norvegicus	FRMD7	Frmd7
Rattus_norvegicus	FRMPD3	AABR07040839.1
Rattus_norvegicus	FRMPD4	Frmpd4
Rattus_norvegicus	FRRS1L	Frrs1l
Rattus_norvegicus	FRZB	Frzb
Rattus_norvegicus	FSCN2	Fscn2
Rattus_norvegicus	FSCN3	Fscn3
Rattus_norvegicus	FSD1L	AC118841.1
Rattus_norvegicus	FSD1L	Fsd1l
Rattus_norvegicus	FSIP1	Fsip1
Rattus_norvegicus	FTCD	Ftcd
Rattus_norvegicus	FTSJ1	Ftsj1
Rattus_norvegicus	FTSJ3	Ftsj3
Rattus_norvegicus	FUK	Fuk
Rattus_norvegicus	FYCO1	Fyco1
Rattus_norvegicus	FZD2	AABR07030494.1
Rattus_norvegicus	FZD2	Fzd2
Rattus_norvegicus	FZD5	Fzd5
Rattus_norvegicus	FZD6	Fzd6
Rattus_norvegicus	FZD7	Fzd7
Rattus_norvegicus	FZD9	Fzd9
Rattus_norvegicus	G3BP1	G3bp1
Rattus_norvegicus	G6PC3	G6pc3
Rattus_norvegicus	GAA	AABR07030901.1
Rattus_norvegicus	GAA	Gaa
Rattus_norvegicus	GABARAPL1	Gabarapl1
Rattus_norvegicus	GABARAPL1	Klre1
Rattus_norvegicus	GABARAPL2	Gabarapl2
Rattus_norvegicus	GABBR1	Olr1746
Rattus_norvegicus	GABBR1	Olr1749
Rattus_norvegicus	GABBR2	Gabbr2
Rattus_norvegicus	GABPB1	Gabpb1
Rattus_norvegicus	GABRA3	AABR07042323.1
Rattus_norvegicus	GABRA3	Gabra3
Rattus_norvegicus	GABRB2	Commd8
Rattus_norvegicus	GABRB2	Gabrb1
Rattus_norvegicus	GABRB3	Commd8
Rattus_norvegicus	GABRB3	Gabrb1
Rattus_norvegicus	GABRB3	Gabrb2
Rattus_norvegicus	GABRQ	AABR07042323.1
Rattus_norvegicus	GABRQ	Magea10
Rattus_norvegicus	GAD1	Gad1
Rattus_norvegicus	GAL3ST2	Gal3st2
Rattus_norvegicus	GALK1	Galk1
Rattus_norvegicus	GALK2	Galk2
Rattus_norvegicus	GALM	Galm
Rattus_norvegicus	GALNS	Galns
Rattus_norvegicus	GALNT10	Galnt10
Rattus_norvegicus	GALNT12	Galnt12
Rattus_norvegicus	GALNT13	AABR07052166.1
Rattus_norvegicus	GALNT13	Galnt13
Rattus_norvegicus	GALNT2	Cox6c-ps1
Rattus_norvegicus	GALNT2	Galnt2
Rattus_norvegicus	GALNT3	Galnt3
Rattus_norvegicus	GALNT5	Galnt5
Rattus_norvegicus	GALNT6	Galnt6
Rattus_norvegicus	GALR3	Galr3
Rattus_norvegicus	GART	Gart
Rattus_norvegicus	GAST	Gast
Rattus_norvegicus	GATA1	LOC108348091
